Air_Temp,Process_Temp,RPM,Torque,Tool_Wear,Vibration,Pressure,Humidity,Voltage,Current,Production_Count,Maintenance_Days_Ago,Defect,Failure
26.4,35.1,1515,53.3,145,0.28,102.4,56,224.4,6.7,611,82,0,0
23.9,34.1,1670,41.5,224,0.25,101.7,52,210.6,9.9,283,28,0,0
25.7,44.6,1554,34.6,31,0.3,99.2,58,219.7,9.9,789,15,0,0
22.4,31.7,1766,38.7,185,0.44,97.8,49,228.3,12.5,829,8,0,0
24.3,43.5,1377,35.1,214,0.49,101.3,49,220.2,10.8,370,11,1,0
21.0,31.9,1509,37.4,181,0.46,104.5,43,221.6,13.0,769,19,1,0
27.3,44.6,1523,50.8,179,0.2,99.9,32,216.4,9.1,661,5,0,0
25.3,42.1,1261,31.0,78,0.46,98.7,61,218.2,9.0,335,80,1,1
24.9,44.2,1283,52.6,1,0.46,101.0,63,217.9,8.9,765,18,1,1
24.7,32.8,1591,44.7,40,0.39,99.5,57,226.3,14.0,331,85,0,0
22.1,35.6,1317,38.7,199,0.31,99.2,35,218.5,6.4,305,40,0,0
23.2,36.2,1663,40.4,137,0.17,99.7,69,216.1,8.3,638,9,0,0
24.9,42.5,1141,38.4,63,0.36,101.6,54,221.9,13.5,212,59,1,0
23.9,42.9,1552,43.9,167,0.48,103.0,49,223.3,8.6,994,74,1,0
28.1,45.9,1458,40.6,182,0.48,100.1,67,225.3,9.3,603,17,1,1
21.9,37.6,1370,53.0,221,0.17,99.7,54,214.2,7.7,470,45,0,0
30.3,49.7,1267,37.6,16,0.29,105.4,63,215.1,9.4,903,39,0,0
28.8,42.4,1924,40.1,63,0.3,103.3,70,219.4,11.3,381,86,0,0
25.8,44.2,1526,25.5,53,0.34,103.3,44,210.9,7.2,389,88,0,0
24.5,41.9,1425,35.0,144,0.4,102.4,46,213.1,7.9,968,59,0,0
26.9,40.4,1751,40.9,134,0.39,101.6,39,212.3,13.3,784,85,0,0
21.5,39.8,1596,27.8,118,0.28,100.2,34,219.4,8.5,633,79,0,0
19.6,30.4,1409,33.5,205,0.33,94.5,43,203.4,9.6,775,17,0,0
26.9,36.1,1502,40.9,198,0.56,103.3,32,228.2,7.9,744,7,0,0
25.9,44.0,1462,31.3,14,0.51,100.9,32,224.6,9.0,447,2,0,0
24.8,42.2,1540,35.4,208,0.34,104.1,37,219.4,9.9,419,33,0,0
22.8,42.3,1632,39.5,171,0.41,100.4,48,220.9,10.6,719,3,0,0
26.2,35.8,1476,41.8,223,0.39,102.7,32,216.8,10.1,770,86,0,0
28.5,39.7,1904,37.2,24,0.2,106.2,55,220.6,10.9,461,21,0,0
21.7,38.2,1786,32.1,230,0.18,101.1,52,226.9,12.6,779,76,1,0
25.5,44.9,1344,31.5,238,0.3,103.4,69,224.0,9.2,674,10,0,0
30.6,43.2,1290,37.2,32,0.23,103.6,68,214.3,5.3,476,33,0,0
24.0,42.5,1552,32.6,7,0.2,101.4,39,217.3,12.7,829,27,0,0
24.7,39.3,1227,37.0,77,0.15,101.5,65,213.4,8.6,554,25,0,0
30.6,41.4,1084,36.2,105,0.61,103.1,48,215.6,8.8,676,40,0,0
20.5,29.3,1459,37.4,58,0.26,102.7,39,222.1,10.1,822,67,0,0
24.1,36.5,1620,46.8,157,0.26,97.8,42,222.0,9.9,523,45,0,0
26.2,34.4,1500,33.8,212,0.49,98.5,42,225.9,10.9,894,24,0,0
25.7,45.1,1294,47.8,12,0.54,102.1,46,223.1,9.9,627,84,1,0
25.8,42.0,1502,42.2,158,0.23,100.1,36,224.6,10.0,789,75,0,0
29.2,47.4,1813,45.1,235,0.27,104.5,46,219.9,14.3,743,15,1,0
21.7,38.4,1375,42.1,146,0.5,98.9,40,217.5,11.6,276,85,0,0
21.5,35.9,1532,53.7,25,0.37,101.9,43,231.8,10.0,755,79,0,0
24.2,42.1,1619,41.2,39,0.15,101.0,47,222.1,6.4,968,67,0,0
23.0,41.9,1502,46.0,142,0.27,101.8,46,219.3,9.7,436,82,0,0
22.4,34.3,1775,51.4,113,0.45,103.1,65,223.5,13.1,761,66,1,0
22.1,32.3,1475,40.2,164,0.31,102.5,56,225.0,10.8,331,89,0,0
26.3,42.7,1332,34.3,154,0.28,99.4,31,210.0,9.3,881,59,0,0
22.6,40.2,1372,32.9,129,0.42,101.4,70,224.4,10.9,839,87,0,0
29.4,43.7,1548,33.9,53,0.34,102.5,43,212.6,10.9,758,30,0,0
21.9,41.0,1696,40.8,199,0.18,101.7,37,215.7,8.2,920,39,0,0
29.1,46.3,1221,36.0,189,0.24,100.8,48,221.8,11.4,729,53,0,0
31.0,42.0,1382,50.8,213,0.4,100.5,57,227.9,8.8,499,56,0,0
21.9,30.1,1513,33.1,1,0.35,100.0,35,224.4,9.0,845,60,0,0
27.1,36.4,1159,35.7,76,0.42,98.4,55,231.7,10.6,823,82,0,0
27.1,37.0,1377,41.1,231,0.15,102.4,65,221.9,5.6,608,50,0,0
26.7,41.1,1443,53.4,93,0.25,98.2,30,220.2,7.4,426,52,0,0
27.4,44.0,1345,30.3,99,0.39,101.1,63,215.1,9.6,806,21,0,0
27.7,39.4,1623,45.6,132,0.49,99.9,44,218.4,10.8,843,12,0,0
26.3,44.6,1716,53.4,176,0.46,100.5,59,220.7,9.4,616,89,1,1
22.9,37.5,1335,17.9,211,0.53,103.2,55,210.1,11.2,660,80,1,0
22.9,38.1,1788,48.3,9,0.55,104.2,57,221.9,11.7,308,90,1,0
24.9,33.8,1676,36.3,8,0.41,103.9,41,225.2,11.1,984,48,0,0
28.7,47.1,1500,43.8,16,0.43,102.2,50,221.7,9.3,513,8,0,0
20.5,31.4,1407,43.4,112,0.15,103.3,49,217.3,8.5,958,31,0,0
28.0,36.3,1146,45.4,77,0.24,96.8,51,228.8,15.4,746,64,1,1
23.5,32.4,1206,33.5,78,0.34,102.5,55,221.9,7.0,734,0,0,0
27.3,36.5,1359,33.0,211,0.45,104.7,44,222.0,12.9,588,0,0,0
22.4,35.1,1606,31.8,174,0.36,100.9,44,222.5,9.8,393,35,0,0
24.4,39.1,1396,36.6,93,0.34,100.7,51,219.3,9.1,919,61,0,0
29.5,44.7,1715,25.4,181,0.42,101.3,39,214.9,12.0,452,38,0,0
24.2,36.6,1367,36.9,108,0.5,101.9,37,219.8,8.4,444,64,0,0
24.9,38.2,1217,47.8,240,0.33,100.0,42,215.8,11.7,368,23,0,0
26.4,41.8,1423,36.9,78,0.43,101.4,51,219.1,5.5,624,88,0,0
29.8,42.9,1491,23.5,209,0.31,99.6,56,215.2,9.4,814,81,1,0
27.7,37.7,1414,41.9,203,0.56,105.2,44,220.5,8.6,990,5,0,0
28.9,42.3,1557,44.1,198,0.19,98.8,35,220.0,11.3,432,9,0,0
21.9,30.1,1477,39.3,119,0.53,101.2,59,217.1,11.6,961,48,0,0
22.4,40.1,1541,32.4,78,0.31,96.0,47,216.4,8.4,783,47,0,0
23.3,34.5,1575,35.0,219,0.22,101.5,58,219.5,8.7,922,66,1,1
27.6,41.9,1441,33.3,51,0.26,100.5,67,225.9,8.4,927,28,0,0
27.4,40.1,1607,37.6,201,0.35,99.5,30,226.9,8.8,425,15,0,0
30.4,47.4,1608,48.1,180,0.33,103.3,30,220.8,12.0,413,45,0,0
26.6,41.4,1608,41.3,149,0.35,98.6,33,224.3,11.9,604,80,0,0
19.9,28.4,1636,28.6,171,0.27,98.9,66,230.4,8.0,928,69,0,0
25.1,35.9,1396,38.6,197,0.16,102.9,40,216.8,8.5,694,3,0,0
21.4,34.5,1228,36.9,122,0.52,104.4,55,223.5,6.0,418,28,0,0
30.1,43.7,1116,43.8,211,0.31,102.8,30,221.7,11.6,254,13,1,0
23.2,35.9,1142,41.9,10,0.46,102.8,31,228.8,11.1,248,84,1,0
20.3,34.7,1472,30.0,217,0.53,101.8,41,218.2,9.2,236,73,1,1
20.2,31.3,1387,34.5,73,0.38,98.2,35,222.5,9.9,947,63,0,0
22.0,34.7,1463,39.7,137,0.11,100.1,69,220.9,9.3,873,23,0,0
27.1,36.2,1703,49.8,51,0.5,100.3,30,215.5,8.7,720,26,0,0
25.9,40.0,1514,41.7,84,0.46,98.3,45,228.1,11.4,974,41,0,0
24.1,41.4,1295,36.0,41,0.59,102.3,45,223.3,8.4,335,90,1,0
23.4,41.1,1453,24.9,132,0.46,101.0,63,218.9,8.7,763,8,0,0
26.2,39.0,1195,30.2,144,0.37,98.0,35,214.4,11.4,233,25,0,0
23.2,42.6,1787,55.3,17,0.1,98.9,42,221.9,11.3,882,60,0,0
23.5,34.7,1237,50.9,224,0.14,100.6,60,216.2,9.8,557,40,0,0
26.9,39.2,1884,41.5,165,0.32,101.8,50,220.2,9.2,269,59,0,0
24.2,34.0,1443,54.5,82,0.4,101.9,48,217.2,10.5,273,47,0,0
26.9,45.3,1392,37.0,8,0.41,104.1,62,216.0,12.3,952,52,0,0
26.8,40.8,1355,34.3,168,0.37,100.1,45,210.8,9.6,233,76,0,0
30.7,43.6,1370,44.4,83,0.49,101.5,51,213.3,12.1,767,61,1,1
24.5,33.8,1420,21.4,35,0.1,102.8,46,229.3,9.2,722,52,0,0
24.9,35.5,1229,33.0,163,0.19,101.0,68,223.8,7.3,200,23,0,0
29.1,48.9,1438,41.5,3,0.26,102.4,30,224.3,10.6,673,41,0,0
20.2,31.0,1458,44.0,53,0.3,103.4,45,211.9,11.4,537,74,0,0
19.7,39.0,1563,34.8,16,0.37,99.1,58,219.3,6.0,698,9,0,0
29.6,39.1,1660,38.5,246,0.22,98.4,43,210.2,8.2,743,4,0,0
25.7,37.8,1545,36.0,24,0.28,101.0,30,222.1,12.8,698,17,0,0
21.8,33.1,1920,49.3,60,0.26,98.2,50,223.9,10.5,219,87,0,0
29.3,42.6,1577,41.9,34,0.46,101.5,50,220.0,12.1,469,80,1,1
24.3,40.9,1464,40.6,0,0.23,97.6,49,222.4,12.2,941,2,0,0
22.2,37.3,1931,34.3,191,0.28,101.1,33,226.7,10.1,738,20,0,0
20.7,35.0,1049,50.9,130,0.24,101.1,57,216.1,8.9,329,74,1,0
26.9,45.6,1533,33.2,156,0.39,102.4,44,212.7,10.4,702,66,0,0
22.8,38.3,1354,31.1,69,0.28,101.7,62,222.5,7.2,236,23,0,0
24.0,34.4,1390,36.3,76,0.23,102.2,54,225.7,9.9,911,27,0,0
24.5,36.4,1617,42.2,40,0.23,99.2,54,220.9,13.8,213,8,0,0
27.2,45.3,1376,45.1,41,0.35,101.7,69,218.0,6.7,987,81,0,0
22.7,34.5,1526,36.6,34,0.35,101.4,53,216.9,13.0,230,67,0,0
23.6,38.1,1550,46.8,118,0.54,99.2,43,226.7,8.5,648,38,0,0
26.3,42.2,1340,38.8,174,0.32,103.4,58,216.9,7.9,739,9,0,0
29.8,39.5,1564,53.7,243,0.43,100.4,44,218.1,10.2,528,10,0,0
22.2,32.3,1226,41.4,55,0.57,100.8,47,221.1,9.1,793,17,0,0
28.0,41.0,1655,29.9,244,0.39,100.0,46,223.5,11.1,904,46,0,0
23.8,36.9,1402,42.0,67,0.38,103.6,39,220.3,8.8,459,0,0,0
29.8,47.7,1734,45.9,85,0.35,101.5,48,216.4,13.6,338,70,1,0
23.8,38.2,1610,41.3,141,0.31,102.8,46,225.6,8.6,601,9,0,0
22.4,38.6,1302,54.9,141,0.5,102.9,36,213.1,8.8,745,86,1,0
23.6,32.1,1255,33.0,58,0.31,102.3,52,229.4,7.4,940,27,0,0
25.0,33.7,1538,54.4,148,0.42,100.2,60,213.1,11.8,910,5,0,0
24.9,43.3,1610,41.2,26,0.32,103.0,55,218.3,13.0,269,3,0,0
27.6,44.8,1602,46.9,123,0.3,101.6,49,217.7,9.4,614,40,0,0
25.5,44.4,1567,35.3,105,0.38,101.6,45,223.2,9.8,678,27,0,0
31.2,50.8,1470,33.8,108,0.43,100.5,37,216.5,13.5,233,54,0,0
24.2,33.7,1707,39.9,95,0.26,97.3,33,211.5,8.2,402,41,0,0
24.6,36.1,1352,41.0,179,0.33,103.5,43,210.1,10.9,328,47,0,0
26.9,43.9,1194,33.7,234,0.41,104.6,61,211.8,7.4,658,48,1,1
23.2,32.1,1541,51.6,140,0.58,100.9,40,216.9,10.4,200,82,1,0
25.6,38.8,1744,31.8,54,0.4,100.8,66,225.0,9.7,316,4,0,0
26.8,42.8,1351,35.4,10,0.39,99.6,44,224.1,6.0,826,6,0,0
20.9,31.0,1284,42.2,102,0.57,100.6,70,217.8,10.3,907,72,0,0
25.4,40.8,1718,20.3,173,0.22,98.2,44,219.6,8.9,320,58,0,0
23.7,35.5,1584,18.7,126,0.43,101.0,47,228.6,8.6,779,78,0,0
26.6,36.6,1233,36.7,192,0.41,104.7,44,218.7,7.6,360,90,0,0
26.8,37.1,1488,32.5,116,0.2,100.2,31,227.6,6.1,531,75,0,0
30.1,39.6,1171,42.4,190,0.3,107.3,41,222.4,6.9,876,63,1,0
23.7,36.6,1503,36.7,71,0.22,103.2,58,221.3,11.8,412,40,0,0
27.0,43.7,1593,44.9,243,0.61,99.5,54,212.5,10.8,678,76,1,1
26.9,37.6,1623,47.7,187,0.41,103.4,31,217.4,12.0,959,43,0,0
26.2,35.6,1691,37.4,123,0.16,102.1,66,225.1,8.6,277,41,0,0
28.1,39.5,1567,33.7,117,0.28,103.9,34,221.8,13.7,581,60,0,0
21.2,37.6,1837,37.3,210,0.42,100.7,66,224.2,10.6,818,87,0,0
27.0,43.4,1378,37.2,133,0.41,103.2,70,230.8,9.5,390,28,0,0
22.1,36.7,1547,54.7,15,0.46,103.6,67,225.1,9.7,943,42,0,0
24.8,44.7,1517,46.3,36,0.28,100.9,43,222.1,11.7,478,87,0,0
25.6,36.8,1347,41.5,118,0.26,102.0,52,211.9,7.7,918,66,0,0
24.2,38.7,1771,44.4,144,0.29,99.4,52,220.2,12.1,843,0,0,0
19.7,32.1,1519,40.7,166,0.5,104.7,65,225.8,9.2,430,63,0,0
25.7,43.5,1598,45.2,114,0.5,103.1,37,215.4,11.7,565,2,0,0
20.0,39.6,1608,43.4,179,0.35,101.3,33,224.9,10.6,765,26,0,0
19.7,28.0,1918,47.4,60,0.2,102.1,64,216.1,6.3,715,37,0,0
23.5,41.0,1758,45.3,215,0.32,102.3,32,209.2,10.0,625,81,0,0
24.2,33.8,1774,35.0,134,0.13,99.3,59,220.8,8.4,493,1,0,0
24.7,34.3,1508,41.3,127,0.41,101.9,44,226.0,7.8,874,77,0,0
26.7,43.9,1290,57.6,137,0.22,98.3,67,218.4,8.1,927,2,0,0
28.0,42.2,1412,34.2,0,0.38,98.1,69,221.1,10.3,943,67,0,0
24.9,35.1,1584,34.1,230,0.28,100.8,60,212.0,11.7,483,15,0,0
23.1,31.3,1434,42.0,197,0.31,100.9,37,223.3,9.2,986,59,0,0
23.5,42.1,1384,41.2,200,0.3,100.3,54,220.9,8.7,356,18,0,0
24.1,42.5,1820,46.3,183,0.72,99.7,59,233.7,11.8,355,79,1,1
31.9,49.0,1416,35.9,96,0.2,101.8,35,210.8,9.2,451,54,0,0
25.5,35.2,1284,33.2,146,0.3,99.2,48,213.2,10.4,216,87,0,0
27.7,37.8,1167,49.2,202,0.51,102.7,36,217.2,9.6,887,84,1,1
22.9,31.6,1539,28.3,247,0.44,99.4,61,220.7,10.9,592,37,0,0
24.3,34.5,1350,49.1,143,0.57,104.2,36,215.0,9.8,452,61,1,0
26.3,42.3,1752,42.4,216,0.44,107.4,61,221.7,9.1,381,59,0,0
24.5,35.7,1406,41.0,247,0.34,100.7,70,216.5,8.8,331,89,0,0
24.4,35.3,1736,38.1,41,0.37,101.1,41,227.6,12.2,875,90,0,0
28.4,40.5,1588,40.8,8,0.41,100.0,58,223.5,10.8,231,83,0,0
26.1,38.3,1115,35.6,145,0.4,99.0,60,221.0,8.3,710,29,0,0
25.7,36.4,1652,40.1,39,0.48,102.5,59,221.4,10.7,728,84,0,0
22.9,41.8,1487,45.0,95,0.4,99.3,66,212.7,8.5,622,15,0,0
23.3,37.6,1285,47.8,0,0.05,101.4,64,227.7,10.0,276,23,0,0
29.1,44.8,1250,40.2,197,0.19,103.0,40,226.1,8.1,910,28,1,0
20.2,29.6,1589,47.8,33,0.49,99.3,65,219.8,9.6,854,22,0,0
28.3,39.3,1417,32.9,91,0.35,102.6,40,222.1,8.8,942,24,0,0
22.3,35.0,1590,46.1,48,0.39,101.6,56,219.8,10.3,291,88,0,0
24.2,33.2,1676,50.4,227,0.43,99.7,39,216.1,11.6,718,87,1,1
23.3,32.0,1512,43.1,99,0.19,103.4,56,220.9,7.8,742,18,0,0
24.6,38.9,1595,21.4,177,0.6,99.8,54,205.8,6.7,798,18,0,0
25.8,39.9,1879,33.9,242,0.51,99.4,49,215.2,7.9,420,35,0,0
26.6,37.0,1328,47.8,164,0.31,102.8,70,211.6,9.5,932,40,0,0
30.6,41.5,1677,45.7,76,0.39,101.9,42,222.2,11.3,640,85,0,0
26.6,43.2,1609,40.9,77,0.5,99.5,34,220.5,6.2,632,47,0,0
24.7,42.2,1537,39.5,142,0.3,102.4,36,227.3,6.9,285,57,0,0
28.3,39.8,1569,47.6,93,0.38,105.6,34,217.2,13.9,683,57,0,0
24.3,44.2,1357,29.4,22,0.22,100.6,49,218.8,7.3,295,26,0,0
26.8,41.4,1493,37.8,89,0.26,103.1,35,219.8,10.9,437,2,0,0
32.9,41.5,1206,62.1,90,0.37,99.7,52,219.6,11.6,818,10,0,0
23.2,36.8,1789,46.4,54,0.36,99.2,41,211.9,8.0,542,82,0,0
24.6,43.0,1466,34.8,244,0.55,100.8,47,221.3,9.7,675,83,1,1
27.0,36.5,1613,23.2,119,0.45,98.8,42,220.4,11.6,353,1,0,0
25.4,33.6,1467,45.3,137,0.19,104.1,43,210.6,11.4,927,70,0,0
23.7,33.7,1530,43.0,102,0.37,103.3,45,222.3,8.3,355,42,0,0
27.4,36.6,1545,35.6,145,0.49,100.2,48,209.3,9.8,620,79,0,0
29.3,48.5,1279,48.6,166,0.43,102.9,40,223.5,12.2,974,1,1,1
24.7,41.6,1335,26.5,182,0.56,103.0,70,217.5,11.5,231,34,0,0
24.1,40.9,1634,40.6,106,0.3,100.7,68,218.8,13.3,801,46,0,0
18.6,28.2,1280,38.4,49,0.43,99.0,59,215.0,9.7,438,5,0,0
24.1,33.2,1713,41.6,226,0.47,100.8,64,222.0,6.9,311,2,0,0
27.6,35.9,1677,40.0,172,0.43,99.5,34,216.4,6.7,667,90,0,0
24.9,39.4,1717,14.1,122,0.32,101.6,51,218.9,7.6,275,25,0,0
30.1,46.6,1672,37.3,175,0.49,99.0,63,222.2,6.9,323,38,0,0
22.0,31.6,1413,40.1,128,0.34,102.0,57,215.8,6.2,496,6,1,0
23.1,31.4,1527,48.4,200,0.45,100.6,41,217.8,7.8,756,65,1,1
20.3,34.5,1697,38.5,53,0.26,101.1,54,213.4,14.2,933,19,0,0
27.6,42.5,1769,50.1,247,0.4,102.1,56,215.9,7.7,550,26,1,0
25.5,35.5,1267,49.6,71,0.39,100.7,69,219.3,6.6,322,69,0,0
19.4,38.7,1624,42.9,72,0.49,100.7,70,219.3,8.5,855,19,0,0
24.2,36.9,1265,33.7,82,0.32,102.4,55,220.1,9.9,737,42,0,0
20.0,29.7,1436,42.7,170,0.27,101.1,49,213.6,11.7,488,41,0,0
17.0,31.6,1404,38.7,230,0.47,100.8,55,225.4,14.5,756,55,1,0
27.4,47.4,1510,51.9,66,0.47,104.1,61,221.1,11.0,268,31,1,0
28.8,46.6,1527,43.8,131,0.46,103.9,63,216.7,10.4,245,48,0,0
23.1,38.9,1397,46.5,126,0.3,99.0,40,225.7,7.8,490,3,0,0
22.5,38.1,1413,28.7,4,0.47,101.6,38,210.5,7.5,776,49,0,0
26.4,37.4,1291,28.4,73,0.27,100.9,64,219.1,9.4,382,69,0,0
30.2,44.4,1394,40.6,29,0.38,102.9,61,220.4,11.5,259,22,0,0
23.3,34.5,1617,32.9,2,0.44,100.5,63,224.3,10.0,566,6,0,0
24.3,38.0,1761,28.0,61,0.15,101.9,44,227.1,12.7,231,57,0,0
24.4,38.6,1541,37.7,164,0.4,101.7,55,222.5,12.4,383,19,0,0
26.7,40.8,1734,54.4,21,0.62,99.2,42,218.2,8.2,302,22,0,0
21.9,37.3,1665,41.3,0,0.41,100.3,63,214.6,9.9,976,32,0,0
25.3,42.4,1398,42.7,18,0.41,96.9,48,220.8,8.3,291,7,0,0
28.3,37.3,1470,31.5,247,0.52,100.9,66,217.9,13.5,559,88,1,1
29.6,40.4,1406,40.7,90,0.59,97.2,55,217.6,11.5,906,38,0,0
24.4,37.5,1191,33.2,236,0.43,102.9,52,226.0,12.5,649,8,1,1
29.4,40.4,1349,38.3,132,0.46,102.2,47,222.5,12.7,724,8,0,0
28.7,47.7,1256,44.3,172,0.46,100.0,64,219.2,11.4,322,11,0,0
26.0,43.3,1407,30.4,139,0.48,99.4,68,221.0,12.2,853,41,1,0
26.3,35.1,1205,37.4,33,0.32,98.2,38,222.6,10.7,579,65,0,0
27.6,37.1,1448,44.0,119,0.25,102.1,59,220.1,9.0,295,87,0,0
24.3,34.5,1287,28.5,234,0.45,99.7,65,225.3,12.9,457,19,0,0
25.0,34.6,1627,41.5,16,0.12,101.7,31,216.5,7.7,844,80,0,0
20.2,32.3,1569,36.2,104,0.32,100.8,41,224.1,9.0,236,37,0,0
27.5,35.8,1431,54.7,179,0.51,104.3,63,215.9,13.8,228,28,1,0
20.3,30.7,2001,42.1,4,0.36,102.2,33,224.3,12.3,365,70,0,0
29.2,45.5,1350,41.9,10,0.38,102.9,61,225.3,10.8,943,22,0,0
21.1,35.3,1363,34.8,230,0.27,99.5,53,225.0,11.5,524,79,0,0
24.5,34.4,1462,35.7,77,0.59,100.2,61,222.8,5.5,513,73,0,0
23.5,36.0,1450,36.9,17,0.05,102.7,60,211.9,6.7,652,49,0,0
26.4,39.2,1569,45.9,214,0.43,102.9,57,223.4,12.9,253,74,1,0
30.2,39.2,1146,46.7,229,0.34,99.3,54,218.6,9.5,458,58,0,0
26.6,45.6,1529,40.1,86,0.29,100.8,32,214.1,9.0,303,42,0,0
20.5,33.0,1181,48.7,71,0.23,106.3,44,225.3,11.5,264,25,0,0
20.8,35.8,1666,25.2,116,0.34,101.0,35,214.9,9.7,254,66,0,0
30.5,40.7,1391,47.3,130,0.23,102.3,57,227.4,12.6,675,17,0,0
21.9,35.0,1759,42.8,137,0.52,104.4,47,215.0,11.9,213,8,0,0
29.8,44.1,1352,44.7,142,0.16,104.9,48,217.1,5.2,593,66,0,0
28.3,44.1,1409,40.2,0,0.17,101.1,47,219.5,8.1,351,22,0,0
29.6,41.1,1412,30.4,46,0.28,99.9,69,219.1,10.8,706,82,0,0
20.6,33.6,1604,28.3,148,0.39,97.3,41,221.6,11.2,701,10,0,0
19.8,31.9,1277,37.5,215,0.24,102.9,59,230.9,7.6,968,76,0,0
25.7,43.1,1388,39.2,14,0.35,101.0,47,218.5,12.9,783,8,0,0
22.2,36.3,1605,34.1,65,0.47,99.3,67,224.5,11.7,518,29,0,0
21.0,30.5,1798,43.2,94,0.4,98.7,67,220.4,7.5,344,66,1,1
26.4,36.4,1460,46.4,101,0.27,99.4,66,218.3,12.0,786,76,0,0
29.8,40.9,1733,26.5,40,0.43,101.2,48,225.3,8.2,539,6,0,0
22.3,40.6,1769,34.3,37,0.25,102.0,36,219.5,11.4,253,86,0,0
25.8,41.9,1504,50.4,194,0.39,100.7,55,216.9,11.2,612,21,0,0
21.3,30.8,1427,35.3,1,0.32,103.7,38,213.5,10.7,767,38,0,0
26.1,41.0,1771,48.5,171,0.33,97.8,48,212.2,10.6,252,62,0,0
23.6,40.5,1567,35.7,236,0.25,101.9,61,220.2,13.0,585,67,1,0
24.2,36.3,1521,33.1,150,0.34,101.1,55,215.9,10.4,809,28,0,0
22.1,30.4,1636,47.0,7,0.19,101.9,67,206.8,11.0,643,13,0,0
23.9,42.4,1632,48.3,190,0.52,100.3,62,222.6,8.9,863,38,1,1
24.2,34.2,1614,31.6,144,0.47,99.3,30,218.2,10.8,285,86,0,0
20.4,34.6,1670,42.1,3,0.35,100.0,69,215.3,11.8,556,23,0,0
20.5,33.2,1327,39.2,211,0.24,103.3,31,218.8,13.2,405,69,1,0
22.8,36.2,1416,50.1,68,0.27,102.9,60,218.5,8.4,519,65,0,0
26.3,36.9,1484,42.6,137,0.15,97.1,69,212.8,11.5,760,34,0,0
25.9,39.5,1504,38.8,83,0.3,100.1,52,226.9,8.6,428,4,0,0
28.1,48.1,1318,38.3,183,0.41,101.6,41,224.3,11.3,612,2,0,0
24.9,44.2,1598,47.2,165,0.42,105.3,69,207.1,10.2,267,59,0,0
25.8,38.9,1267,41.1,108,0.51,101.1,41,218.1,11.3,257,3,0,0
26.7,45.1,1313,42.8,148,0.27,100.7,39,218.2,10.8,433,90,0,0
25.1,33.5,1469,62.2,83,0.25,101.9,33,231.8,11.7,740,9,0,0
27.6,44.9,1771,33.9,145,0.56,98.8,33,218.1,9.5,463,72,1,0
23.0,31.9,1669,53.6,43,0.3,101.3,52,226.2,10.7,989,16,0,0
26.6,35.4,1360,40.1,86,0.35,101.7,37,233.8,10.8,518,34,0,0
28.4,41.3,1733,31.6,72,0.25,98.0,36,219.6,12.0,227,49,0,0
28.2,45.9,1987,24.9,105,0.46,100.9,33,222.7,10.3,589,5,0,0
22.6,37.6,1606,30.9,154,0.39,102.8,48,224.8,9.3,856,42,0,0
25.1,42.9,1430,32.4,149,0.32,99.3,41,217.2,10.6,979,35,0,0
22.7,35.6,1571,39.8,121,0.44,101.2,37,221.0,14.5,700,23,0,0
24.8,42.9,1695,41.9,202,0.46,97.7,64,222.6,9.4,358,12,1,0
22.0,30.5,1224,35.9,33,0.4,106.4,42,221.4,11.2,739,68,0,0
24.1,40.4,1655,48.0,74,0.4,98.7,62,225.8,6.8,768,25,0,0
28.7,48.5,1263,42.3,29,0.39,101.6,50,226.6,11.3,788,57,0,0
26.4,34.6,1687,47.1,245,0.27,98.7,37,222.1,9.0,366,49,0,0
26.6,36.8,1577,45.7,194,0.26,98.8,63,217.4,7.4,422,21,0,0
23.8,37.8,1691,43.1,207,0.21,101.6,33,220.3,14.8,220,30,0,0
29.3,42.1,1435,31.1,49,0.67,93.6,65,214.9,9.7,588,59,0,0
26.1,43.4,1651,30.6,161,0.35,103.7,67,219.7,11.5,967,48,0,0
28.0,39.5,1687,45.3,136,0.05,101.6,43,222.3,7.7,203,75,0,0
24.6,37.5,1568,30.2,61,0.25,102.6,56,222.2,9.5,964,78,0,0
26.6,44.9,1276,50.9,14,0.38,99.9,56,222.9,11.2,412,17,0,0
26.4,37.1,1753,33.7,106,0.21,104.8,33,222.9,6.7,725,83,0,0
26.2,39.3,1532,26.7,239,0.44,97.3,67,219.9,11.2,533,63,0,0
20.5,38.5,1395,43.4,184,0.41,101.1,70,219.3,8.2,981,64,0,0
27.2,41.3,1503,44.6,96,0.43,102.5,68,214.0,8.4,407,75,0,0
25.6,39.2,1453,40.3,225,0.49,102.5,49,221.8,10.0,855,7,0,0
26.3,38.0,1491,36.7,109,0.48,103.4,67,225.2,10.8,786,70,0,0
29.1,41.5,1505,52.9,179,0.36,100.8,61,220.0,11.0,719,82,0,0
30.2,43.6,1533,31.6,135,0.22,102.9,56,218.9,12.1,664,84,1,0
26.7,39.3,1449,53.8,124,0.28,98.7,65,228.6,6.8,838,50,0,0
29.1,43.3,1214,51.5,41,0.38,97.8,50,227.8,12.6,919,68,1,1
22.5,30.9,1864,32.4,93,0.18,100.9,70,230.0,6.2,305,55,0,0
24.1,34.6,1270,47.1,10,0.2,99.9,55,216.0,10.2,226,4,0,0
21.1,35.2,1577,50.2,0,0.28,100.0,54,222.6,7.5,529,48,0,0
